ANO4,TRIMESTRE,AGLOMERADO,PONDERA,CH04,CH06,NIVEL_ED,ESTADO,CAT_OCUP,PP04B_COD,PP04D_COD,P21,P47T
2016,2,15,190,1,52,2,1,3,4000.0,60323.0,10000,10000.0
2016,2,15,190,2,51,2,3,0,,,0,0.0
2016,2,15,190,1,1,7,4,0,,,0,0.0
2016,2,15,190,2,42,4,1,3,8600.0,55314.0,7800,7800.0
2016,2,15,190,1,44,3,1,3,4807.0,5002.0,4500,4500.0
2016,2,15,190,2,20,5,3,0,,,0,0.0
2016,2,15,190,1,18,5,3,0,,,0,0.0
2016,2,15,185,2,45,4,1,3,9700.0,55314.0,3000,6500.0
2016,2,15,179,1,15,3,3,0,,,0,0.0
2016,2,15,201,2,45,2,3,0,,,0,0.0
2016,2,15,201,1,26,1,3,0,,,0,0.0
2016,2,15,201,1,20,5,3,0,,,0,0.0
2016,2,15,201,1,72,2,3,0,,,0,-9.0
2016,2,15,188,2,41,2,1,3,9700.0,55314.0,4800,5600.0
2016,2,15,188,2,21,3,3,0,,,0,800.0
2016,2,15,188,1,19,3,3,0,,,0,0.0
2016,2,15,188,2,18,3,3,0,,,0,800.0
2016,2,15,188,1,13,3,3,0,,,0,0.0
2016,2,15,188,1,-1,7,4,0,,,0,0.0
2016,2,15,188,2,-1,7,4,0,,,0,0.0
2016,2,15,188,1,45,4,1,3,5601.0,30313.0,5000,5000.0
2016,2,15,188,2,35,2,1,3,5601.0,53313.0,4000,4000.0
2016,2,15,188,2,15,3,3,0,,,0,0.0
2016,2,15,188,1,11,1,3,0,,,0,0.0
2016,2,15,188,1,70,2,3,0,,,0,4500.0
2016,2,15,188,2,67,2,3,0,,,0,4200.0
2016,2,15,188,2,48,4,3,0,,,0,0.0
2016,2,15,179,1,18,4,1,3,4807.0,30313.0,9000,9000.0
2016,2,15,179,2,7,1,4,0,,,0,0.0
2016,2,15,185,2,23,5,3,0,,,0,0.0
2016,2,15,182,2,17,5,3,0,,,0,0.0
2016,2,15,193,1,64,4,1,1,1009.0,5002.0,38000,38000.0
2016,2,15,193,2,53,4,3,0,,,0,0.0
2016,2,15,193,2,16,3,3,0,,,0,0.0
2016,2,15,193,2,15,3,3,0,,,0,0.0
2016,2,15,193,1,10,1,3,0,,,0,0.0
2016,2,15,193,2,62,4,3,0,,,0,6000.0
2016,2,15,193,1,65,4,3,0,,,0,8000.0
2016,2,15,178,2,42,6,1,3,8501.0,41312.0,10000,10000.0
2016,2,15,178,1,62,3,1,3,4000.0,72313.0,0,3800.0
2016,2,15,178,2,20,3,3,0,,,0,0.0
2016,2,15,178,1,59,2,1,3,4000.0,72313.0,0,0.0
2016,2,15,178,2,48,3,3,0,,,0,175.0
2016,2,15,88,1,52,3,2,3,,,0,0.0
2016,2,15,88,1,32,4,1,3,4000.0,72313.0,6000,6000.0
2016,2,15,141,2,56,4,1,2,4807.0,30113.0,1500,3100.0
2016,2,15,141,2,21,4,1,3,9700.0,57314.0,3400,3400.0
2016,2,15,141,1,17,3,3,0,,,0,0.0
2016,2,15,141,2,14,3,3,0,,,0,0.0
2016,2,15,179,1,54,1,1,3,4903.0,34323.0,7000,7000.0
2016,2,15,179,2,57,1,3,0,,,0,0.0
2016,2,15,179,2,17,3,3,0,,,0,0.0
2016,2,15,179,1,48,6,3,0,,,0,8000.0
2016,2,15,178,2,48,5,1,2,4808.0,30113.0,5000,8500.0
2016,2,15,178,2,19,5,3,0,,,0,0.0
2016,2,15,178,2,17,3,3,0,,,0,0.0
2016,2,15,178,2,69,2,3,0,,,0,3500.0
2016,2,15,178,2,30,6,1,3,6400.0,10333.0,10000,10000.0
2016,2,15,178,1,32,4,1,3,5300.0,34323.0,13000,13000.0
2016,2,15,178,1,8,1,4,0,,,0,0.0
2016,2,15,178,1,-1,7,4,0,,,0,0.0
2016,2,15,88,2,53,6,1,3,8501.0,41312.0,12000,12000.0
2016,2,15,88,1,63,2,3,0,,,0,5000.0
2016,2,15,188,1,43,1,1,3,4502.0,82313.0,6000,6000.0
2016,2,15,179,2,28,5,1,2,8509.0,41112.0,4000,4000.0
2016,2,15,179,2,23,5,3,0,,,0,0.0
2016,2,15,179,1,50,2,1,3,4502.0,82313.0,8000,8000.0
2016,2,15,179,2,38,2,3,0,,,0,800.0
2016,2,15,179,1,18,4,3,0,,,0,0.0
2016,2,15,179,1,13,3,3,0,,,0,0.0
2016,2,15,142,2,57,2,3,0,,,0,3800.0
2016,2,15,142,1,61,2,2,1,,,0,0.0
2016,2,15,142,1,33,3,1,2,4000.0,72113.0,5000,5000.0
2016,2,15,142,2,27,3,1,3,9700.0,55314.0,3000,3000.0
2016,2,15,168,1,43,4,1,2,4807.0,30113.0,15000,15000.0
2016,2,15,168,2,28,4,3,0,,,0,0.0
2016,2,15,168,1,12,3,3,0,,,0,0.0
2016,2,15,168,2,5,7,4,0,,,0,0.0
2016,2,15,168,1,71,4,3,0,,,0,20000.0
2016,2,15,168,2,67,5,3,0,,,0,6000.0
2016,2,15,168,2,41,5,1,3,6500.0,30333.0,6000,6000.0
2016,2,15,88,1,25,3,1,3,4000.0,72314.0,6000,6000.0
2016,2,15,88,1,27,4,3,0,,,0,0.0
2016,2,15,88,2,11,1,3,0,,,0,0.0
2016,2,15,159,1,36,6,1,3,8501.0,41312.0,9000,9000.0
2016,2,15,159,2,10,1,3,0,,,0,0.0
2016,2,15,159,1,8,1,4,0,,,0,0.0
2016,2,15,178,1,83,4,3,0,,,0,-9.0
2016,2,15,193,1,51,4,3,0,,,0,15000.0
2016,2,15,193,2,50,4,1,3,8401.0,10333.0,7000,7000.0
2016,2,15,193,2,13,3,3,0,,,0,0.0
2016,2,15,193,1,56,4,1,2,4808.0,30113.0,10000,10000.0
2016,2,15,193,2,53,4,3,0,,,0,0.0
2016,2,15,193,2,22,5,3,0,,,0,0.0
2016,2,15,141,2,74,1,3,0,,,0,4200.0
2016,2,15,141,1,49,3,1,3,4502.0,72313.0,10000,10000.0
2016,2,15,141,1,38,4,1,3,4903.0,34323.0,8000,8000.0
2016,2,15,141,2,35,4,1,3,4804.0,30314.0,3000,3800.0
2016,2,15,141,1,7,1,4,0,,,0,0.0
2016,2,15,88,2,61,2,3,0,,,0,4500.0
2016,2,15,88,1,34,3,3,0,,,0,3500.0
2016,2,15,88,1,69,2,3,0,,,0,4575.0
2016,2,15,88,2,35,4,3,0,,,0,0.0
2016,2,15,88,1,49,4,1,2,4502.0,82113.0,8000,9975.0
2016,2,15,88,1,11,1,3,0,,,0,0.0
2016,2,15,88,1,3,7,4,0,,,0,0.0
2016,2,15,178,1,25,3,2,2,,,0,0.0
2016,2,15,185,2,51,2,3,0,,,0,2100.0
2016,2,15,185,1,25,4,1,3,8402.0,48313.0,7000,7000.0
2016,2,15,185,1,13,3,3,0,,,0,0.0
2016,2,15,185,1,3,7,4,0,,,0,0.0
2016,2,15,185,1,48,3,2,3,,,0,0.0
2016,2,15,185,2,48,2,3,0,,,0,3600.0
2016,2,15,185,1,23,2,2,3,,,0,0.0
2016,2,15,185,2,13,1,3,0,,,0,0.0
2016,2,15,185,2,22,2,3,0,,,0,900.0
2016,2,15,185,1,1,7,4,0,,,0,0.0
2016,2,15,159,2,56,2,3,0,,,0,7800.0
2016,2,15,159,1,29,4,1,3,9700.0,57313.0,4000,4000.0
2016,2,15,159,1,25,7,3,0,,,0,0.0
2016,2,15,159,2,21,4,3,0,,,0,0.0
2016,2,15,159,1,17,3,3,0,,,0,0.0
2016,2,15,159,2,69,1,3,0,,,0,5000.0
2016,2,15,159,1,90,1,3,0,,,0,5000.0
2016,2,15,159,1,42,6,1,2,9501.0,92112.0,6000,6000.0
2016,2,15,159,2,36,4,3,0,,,0,0.0
2016,2,15,168,2,17,3,3,0,,,0,0.0
2016,2,15,141,2,40,3,3,0,,,0,1600.0
2016,2,15,141,1,44,4,1,3,4000.0,72313.0,10000,10000.0
2016,2,15,141,1,12,3,3,0,,,0,0.0
2016,2,15,159,1,8,1,4,0,,,0,0.0
2016,2,15,158,1,43,4,1,3,4000.0,72313.0,10000,10000.0
2016,2,15,158,2,38,3,3,0,,,0,1600.0
2016,2,15,158,2,18,3,3,0,,,0,0.0
2016,2,15,158,2,4,7,4,0,,,0,0.0
2016,2,15,158,2,1,7,4,0,,,0,0.0
2016,2,15,201,1,23,4,1,3,9301.0,51312.0,17000,17000.0
2016,2,15,201,2,50,4,3,0,,,0,-9.0
2016,2,15,201,2,30,5,3,0,,,0,0.0
2016,2,15,201,2,25,5,1,3,4804.0,30313.0,6000,6000.0
2016,2,15,165,1,14,3,3,0,,,0,0.0
2016,2,15,165,2,23,5,3,0,,,0,0.0
2016,2,15,149,2,78,2,3,0,,,0,-9.0
2016,2,15,149,1,44,3,1,2,4502.0,82113.0,6000,6000.0
2016,2,15,149,2,32,4,1,2,9602.0,57113.0,5000,7100.0
2016,2,15,149,1,16,3,3,0,,,0,0.0
2016,2,15,149,1,10,1,3,0,,,0,0.0
2016,2,15,149,1,9,1,4,0,,,0,0.0
2016,2,15,149,1,45,7,0,0,,,0,
2016,2,15,149,1,92,2,3,0,,,0,-9.0
2016,2,15,149,2,55,2,1,3,8401.0,10333.0,6000,-9.0
2016,2,15,149,1,20,1,3,0,,,0,0.0
2016,2,15,195,2,51,6,3,0,,,0,-9.0
2016,2,15,188,2,54,6,1,3,8501.0,41312.0,7000,7000.0
2016,2,15,188,1,61,4,1,3,8800.0,46323.0,8500,8500.0
2016,2,15,188,2,32,4,1,3,4803.0,20313.0,10000,10000.0
2016,2,15,188,2,28,5,3,0,,,0,0.0
2016,2,15,188,2,45,6,1,3,8501.0,41312.0,8000,8000.0
2016,2,15,183,2,36,6,3,0,,,0,0.0
2016,2,15,183,1,37,4,1,3,8402.0,10333.0,18000,18000.0
2016,2,15,183,2,15,3,3,0,,,0,0.0
2016,2,15,183,1,6,1,4,0,,,0,0.0
2016,2,15,183,1,75,2,3,0,,,0,4800.0
2016,2,15,183,2,66,2,3,0,,,0,5200.0
2016,2,15,183,1,19,3,1,2,4000.0,72113.0,6000,6000.0
2016,2,15,183,2,28,3,1,3,9700.0,55314.0,3000,3000.0
2016,2,15,183,2,69,2,3,0,,,0,12000.0
2016,2,15,183,2,36,5,3,0,,,0,0.0
2016,2,15,183,2,50,6,1,3,8501.0,41312.0,11000,11000.0
2016,2,15,183,2,17,3,3,0,,,0,0.0
2016,2,15,183,2,15,3,3,0,,,0,0.0
2016,2,15,183,1,6,1,4,0,,,0,0.0
2016,2,15,189,1,26,5,3,0,,,0,3500.0
2016,2,15,189,1,58,2,1,3,8402.0,48313.0,23000,23000.0
2016,2,15,189,2,55,3,3,0,,,0,0.0
2016,2,15,166,2,33,6,1,3,6000.0,57313.0,8000,8000.0
2016,2,15,166,1,4,7,4,0,,,0,0.0
2016,2,15,166,2,2,7,4,0,,,0,0.0
2016,2,15,140,1,70,1,3,0,,,0,4000.0
2016,2,15,140,2,71,1,3,0,,,0,3300.0
2016,2,15,140,2,34,2,3,0,,,0,3500.0
2016,2,15,140,1,27,2,2,3,,,0,0.0
2016,2,15,140,2,17,3,3,0,,,0,0.0
2016,2,15,140,2,13,3,3,0,,,0,0.0
2016,2,15,186,2,32,6,1,3,8401.0,10333.0,12000,12000.0
2016,2,15,186,1,35,6,1,3,8401.0,10313.0,12000,12000.0
2016,2,15,166,1,74,6,1,2,8600.0,40111.0,-9,-9.0
2016,2,15,166,1,54,6,3,0,,,0,14000.0
2016,2,15,166,2,55,6,3,0,,,0,6000.0
2016,2,15,166,2,22,5,3,0,,,0,0.0
2016,2,15,201,1,33,6,1,3,8501.0,41312.0,7500,7500.0
2016,2,15,201,1,-1,7,4,0,,,0,0.0
2016,2,15,188,2,71,1,3,0,,,0,4200.0
2016,2,15,188,2,50,2,1,3,9700.0,57314.0,4000,4000.0
2016,2,15,188,1,20,4,1,3,8402.0,48313.0,7000,7000.0
2016,2,15,188,1,30,4,1,3,4000.0,72314.0,4500,4500.0
2016,2,15,195,1,42,2,1,2,4000.0,72113.0,3000,3000.0
2016,2,15,195,2,42,4,1,3,8600.0,40312.0,9000,9000.0
2016,2,15,179,2,18,3,3,0,,,0,0.0
2016,2,15,179,1,1,7,4,0,,,0,0.0
2016,2,15,188,2,74,2,3,0,,,0,6000.0
2016,2,15,188,1,37,5,1,3,8401.0,81332.0,7000,7000.0
2016,2,15,188,1,35,4,1,3,8402.0,49311.0,15000,15000.0
2016,2,15,188,2,36,4,3,0,,,0,0.0
2016,2,15,188,2,36,4,1,3,8401.0,10333.0,8000,11000.0
2016,2,15,188,2,21,5,3,0,,,0,0.0
2016,2,15,188,1,14,3,3,0,,,0,0.0
2016,2,15,188,2,40,4,1,3,8600.0,10333.0,8000,8000.0
2016,2,15,188,2,19,5,3,0,,,0,0.0
2016,2,15,188,1,5,7,4,0,,,0,0.0
2016,2,15,188,1,38,4,1,3,4502.0,82314.0,6000,6000.0
2016,2,15,188,2,36,4,1,3,8402.0,48313.0,7000,7000.0
2016,2,15,188,2,2,7,4,0,,,0,0.0
2016,2,15,188,2,63,2,1,3,8401.0,10333.0,6600,6600.0
2016,2,15,188,2,30,4,1,3,8800.0,10333.0,7000,7000.0
2016,2,15,188,1,28,4,1,3,4000.0,20332.0,8000,8000.0
2016,2,15,155,1,34,1,1,3,4000.0,72313.0,6000,6000.0
2016,2,15,155,2,24,2,3,0,,,0,4000.0
2016,2,15,155,2,5,7,4,0,,,0,0.0
2016,2,15,155,2,4,7,4,0,,,0,0.0
2016,2,15,155,1,2,7,4,0,,,0,0.0
2016,2,15,155,2,-1,7,4,0,,,0,0.0
2016,2,15,155,1,52,6,1,3,8501.0,41312.0,12000,12000.0
2016,2,15,155,2,71,2,3,0,,,0,9000.0
2016,2,15,189,2,29,4,1,2,4803.0,30113.0,4500,4500.0
2016,2,15,191,2,42,3,1,3,9700.0,55314.0,3500,11500.0
2016,2,15,191,1,21,3,1,2,9503.0,82113.0,3000,3000.0
2016,2,15,191,1,18,3,3,0,,,0,0.0
2016,2,15,191,2,15,3,3,0,,,0,0.0
2016,2,15,191,1,11,3,3,0,,,0,0.0
2016,2,15,191,1,10,1,3,0,,,0,0.0
2016,2,15,191,2,7,1,4,0,,,0,0.0
2016,2,15,191,2,5,7,4,0,,,0,0.0
2016,2,15,191,2,19,3,3,0,,,0,650.0
2016,2,15,191,2,3,7,4,0,,,0,0.0
2016,2,15,191,1,19,3,3,0,,,0,0.0
2016,2,15,191,1,36,4,3,0,,,0,0.0
2016,2,15,191,2,36,4,1,3,8402.0,10313.0,10000,10000.0
2016,2,15,191,1,5,7,4,0,,,0,0.0
2016,2,15,191,1,69,1,3,0,,,0,4500.0
2016,2,15,188,2,42,1,3,0,,,0,800.0
2016,2,15,188,1,43,4,1,3,4807.0,82313.0,-9,-9.0
2016,2,15,166,2,45,6,1,3,8501.0,41312.0,10000,10000.0
2016,2,15,166,2,44,4,1,3,8600.0,10333.0,9000,9000.0
2016,2,15,166,1,42,2,1,3,5601.0,30313.0,3000,3000.0
2016,2,15,88,2,16,3,3,0,,,0,0.0
2016,2,15,88,1,18,4,2,3,,,0,0.0
2016,2,15,191,1,34,3,1,2,4000.0,72113.0,7000,7000.0
2016,2,15,191,2,39,3,3,0,,,0,4500.0
2016,2,15,191,1,19,3,3,0,,,0,0.0
2016,2,15,191,1,14,3,3,0,,,0,0.0
2016,2,15,191,1,10,1,3,0,,,0,0.0
2016,2,15,191,1,3,7,4,0,,,0,0.0
2016,2,15,191,1,55,4,1,3,7000.0,10331.0,9000,9000.0
2016,2,15,191,2,44,4,3,0,,,0,8000.0
2016,2,15,191,1,28,5,1,3,4807.0,20312.0,8000,8000.0
2016,2,15,191,1,25,4,3,0,,,0,0.0
2016,2,15,191,1,78,1,3,0,,,0,4500.0
2016,2,15,159,1,49,6,1,3,8800.0,10333.0,12000,12000.0
2016,2,15,188,2,10,1,3,0,,,0,0.0
2016,2,15,181,1,47,6,1,2,9302.0,30132.0,3000,3000.0
2016,2,15,181,1,38,3,1,3,4807.0,30333.0,8000,8000.0
2016,2,15,181,1,16,3,3,0,,,0,0.0
2016,2,15,181,1,66,4,3,0,,,0,-9.0
2016,2,15,181,2,61,4,3,0,,,0,-9.0
2016,2,15,181,1,57,3,3,0,,,0,10000.0
2016,2,15,181,2,54,2,3,0,,,0,0.0
2016,2,15,179,2,38,6,1,3,8600.0,40312.0,16000,16000.0
2016,2,15,155,2,58,4,1,2,4808.0,30113.0,2500,2500.0
2016,2,15,155,1,31,7,3,0,,,0,3600.0
2016,2,15,155,1,38,6,1,3,8401.0,10333.0,19800,19800.0
2016,2,15,155,2,33,6,1,3,8800.0,40311.0,12000,12000.0
2016,2,15,155,2,4,7,4,0,,,0,0.0
2016,2,15,155,2,80,2,1,3,8401.0,56314.0,-9,-9.0
2016,2,15,155,1,49,5,3,0,,,0,0.0
2016,2,15,155,2,34,4,1,2,4810.0,33114.0,2500,3300.0
2016,2,15,155,2,36,3,1,3,9200.0,30333.0,5000,5000.0
2016,2,15,208,1,66,2,3,0,,,0,16000.0
2016,2,15,208,2,70,7,3,0,,,0,3000.0
2016,2,15,208,1,26,3,1,2,4000.0,72113.0,3500,3500.0
2016,2,15,208,1,46,1,1,2,4810.0,33114.0,2800,2800.0
2016,2,15,208,2,40,1,3,0,,,0,4000.0
2016,2,15,208,1,22,4,2,0,,,0,0.0
2016,2,15,208,2,22,3,3,0,,,0,0.0
2016,2,15,208,1,18,3,3,0,,,0,0.0
2016,2,15,208,2,11,1,3,0,,,0,0.0
2016,2,15,208,1,8,1,4,0,,,0,0.0
2016,2,15,208,1,5,7,4,0,,,0,0.0
2016,2,15,142,2,60,2,3,0,,,0,3000.0
2016,2,15,142,2,29,3,3,0,,,0,1500.0
2016,2,15,142,1,35,3,1,2,4810.0,33114.0,5000,5000.0
2016,2,15,142,2,12,3,3,0,,,0,0.0
2016,2,15,142,2,10,1,3,0,,,0,0.0
2016,2,15,142,1,83,2,3,0,,,0,4900.0
2016,2,15,188,2,19,5,3,0,,,0,0.0
2016,2,15,188,1,16,3,3,0,,,0,0.0
2016,2,15,168,1,38,4,1,3,6000.0,45333.0,8000,8000.0
2016,2,15,168,2,52,6,3,0,,,0,5000.0
2016,2,15,168,1,62,4,1,3,104.0,51312.0,15000,15000.0
2016,2,15,168,1,20,5,3,0,,,0,0.0
2016,2,15,168,2,17,3,3,0,,,0,0.0
2016,2,15,168,2,1,7,4,0,,,0,0.0
2016,2,15,185,2,60,4,3,0,,,0,10000.0
2016,2,15,185,2,26,5,3,0,,,0,0.0
2016,2,15,185,2,32,3,1,3,7800.0,30313.0,4000,4000.0
2016,2,15,185,2,12,1,3,0,,,0,0.0
2016,2,15,185,1,6,1,4,0,,,0,0.0
2016,2,15,185,1,2,7,4,0,,,0,0.0
2016,2,15,188,2,45,6,1,3,8501.0,41312.0,7000,7000.0
2016,2,15,188,1,40,6,1,3,8401.0,10333.0,8000,8000.0
2016,2,15,185,1,50,4,1,3,5601.0,53313.0,6000,6000.0
2016,2,15,185,1,63,4,3,0,,,0,13000.0
2016,2,15,158,1,32,5,1,3,8402.0,48313.0,13000,13000.0
2016,2,15,158,2,29,4,1,3,8402.0,10333.0,7000,7000.0
2016,2,15,151,2,56,1,1,2,4804.0,33114.0,2500,7300.0
2016,2,15,151,1,36,1,3,0,,,0,3600.0
2016,2,15,179,1,58,2,1,2,4000.0,72113.0,4500,4500.0
2016,2,15,179,2,65,7,3,0,,,0,5000.0
2016,2,15,179,2,28,6,1,3,8401.0,46311.0,6000,6000.0
2016,2,15,179,2,79,1,3,0,,,0,-9.0
2016,2,15,179,1,40,3,3,0,,,0,-9.0
2016,2,15,179,2,22,3,2,0,,,0,0.0
2016,2,15,179,2,23,4,3,0,,,0,0.0
2016,2,15,179,1,30,3,1,2,4000.0,72113.0,9000,9000.0
2016,2,15,188,2,64,4,3,0,,,0,8000.0
2016,2,15,188,2,21,5,3,0,,,0,0.0
2016,2,15,188,1,60,6,1,3,8401.0,10333.0,9000,9000.0
2016,2,15,188,2,57,6,1,3,8501.0,41312.0,15000,15000.0
2016,2,15,188,1,46,4,2,3,,,0,0.0
2016,2,15,142,2,77,1,3,0,,,0,4700.0
2016,2,15,208,2,54,2,3,0,,,0,7000.0
2016,2,15,151,2,75,4,3,0,,,0,5000.0
2016,2,15,151,2,29,5,1,3,8501.0,10332.0,-9,-9.0
2016,2,15,188,2,70,1,3,0,,,0,5000.0
2016,2,15,181,2,44,5,3,0,,,0,30000.0
2016,2,15,181,1,66,6,3,0,,,0,0.0
2016,2,15,181,2,15,3,3,0,,,0,0.0
2016,2,15,141,1,4,7,4,0,,,0,0.0
2016,2,15,193,2,68,2,3,0,,,0,6000.0
2016,2,15,193,1,50,2,1,3,3800.0,56323.0,6000,6000.0
2016,2,15,193,1,28,2,2,2,,,0,0.0
2016,2,15,193,1,64,4,3,0,,,0,4800.0
2016,2,15,193,2,64,4,3,0,,,0,4800.0
2016,2,15,174,2,62,2,3,0,,,0,12000.0
2016,2,15,174,2,26,5,3,0,,,0,0.0
2016,2,15,174,2,64,3,1,3,8401.0,10333.0,7000,7000.0
2016,2,15,174,1,44,3,3,0,,,0,0.0
2016,2,15,174,1,57,2,1,3,8401.0,56314.0,9000,9000.0
2016,2,15,174,2,56,2,3,0,,,0,0.0
2016,2,15,174,2,20,5,3,0,,,0,0.0
2016,2,15,174,2,29,5,3,0,,,0,0.0
2016,2,15,192,2,58,2,3,0,,,0,0.0
2016,2,15,192,2,32,4,3,0,,,0,2700.0
2016,2,15,192,2,-1,7,4,0,,,0,0.0
2016,2,15,192,1,65,4,1,2,4807.0,30113.0,4800,4800.0
2016,2,15,188,1,53,4,1,2,4502.0,82113.0,12000,12000.0
2016,2,15,188,1,20,5,3,0,,,0,0.0
2016,2,15,188,2,89,1,3,0,,,0,3500.0
2016,2,15,188,1,54,6,3,0,,,0,3500.0
2016,2,15,188,1,69,4,3,0,,,0,6000.0
2016,2,15,188,2,57,4,3,0,,,0,0.0
2016,2,15,188,1,33,2,3,0,,,0,4000.0
2016,2,15,188,1,28,4,2,3,,,0,0.0
2016,2,15,188,1,22,5,3,0,,,0,0.0
2016,2,15,185,1,27,2,1,3,4000.0,72314.0,0,0.0
2016,2,15,185,2,28,3,3,0,,,0,1000.0
2016,2,15,185,1,10,1,3,0,,,0,0.0
2016,2,15,185,2,49,4,1,3,8600.0,40313.0,7000,7000.0
2016,2,15,185,1,47,2,1,3,8401.0,56314.0,6000,6000.0
2016,2,15,185,1,11,1,3,0,,,0,0.0
2016,2,15,208,2,48,3,3,0,,,0,0.0
2016,2,15,189,2,16,3,3,0,,,0,0.0
2016,2,15,179,2,42,6,1,3,8501.0,41312.0,7000,7000.0
2016,2,15,208,2,39,3,3,0,,,0,0.0
2016,2,15,208,1,45,3,1,3,1003.0,32314.0,20000,20000.0
2016,2,15,208,1,8,1,4,0,,,0,0.0
2016,2,15,151,1,64,3,3,0,,,0,3800.0
2016,2,15,151,2,61,3,3,0,,,0,4500.0
2016,2,15,178,1,57,6,1,3,8401.0,10331.0,20000,20000.0
2016,2,15,178,2,48,6,1,3,8600.0,40311.0,40000,55000.0
2016,2,15,178,1,15,3,3,0,,,0,0.0
2016,2,15,178,1,11,1,3,0,,,0,0.0
2016,2,15,141,1,76,1,3,0,,,0,4800.0
2016,2,15,141,2,79,2,3,0,,,0,4800.0
2016,2,15,189,1,67,4,3,0,,,0,18000.0
2016,2,15,189,2,64,2,3,0,,,0,0.0
2016,2,15,189,2,22,5,3,0,,,0,0.0
2016,2,15,189,1,18,3,3,0,,,0,0.0
2016,2,15,179,1,58,2,1,2,4810.0,33114.0,3000,3175.0
2016,2,15,179,2,47,2,1,3,9700.0,55314.0,4500,4500.0
2016,2,15,179,2,22,5,3,0,,,0,0.0
2016,2,15,179,2,46,6,1,3,8501.0,41312.0,7500,10500.0
2016,2,15,179,2,24,5,3,0,,,0,0.0
2016,2,15,171,1,42,3,1,1,4502.0,5002.0,8000,8000.0
2016,2,15,171,2,54,4,1,3,8401.0,56314.0,12000,12000.0
2016,2,15,171,1,15,3,3,0,,,0,0.0
2016,2,15,151,1,37,5,1,3,6400.0,10332.0,12000,12000.0
2016,2,15,151,2,33,6,1,3,8501.0,41312.0,6000,6000.0
2016,2,15,151,2,3,7,4,0,,,0,0.0
2016,2,15,191,1,20,3,3,0,,,0,3000.0
2016,2,15,191,2,66,2,3,0,,,0,6100.0
2016,2,15,191,1,41,6,1,3,8401.0,82332.0,13000,13000.0
2016,2,15,191,2,26,4,3,0,,,0,0.0
2016,2,15,191,1,60,4,3,0,,,0,8000.0
2016,2,15,191,2,60,4,3,0,,,0,3600.0
2016,2,15,178,2,59,2,3,0,,,0,3600.0
2016,2,15,208,1,53,1,1,3,8401.0,47314.0,6000,6000.0
2016,2,15,208,2,19,5,3,0,,,0,0.0
2016,2,15,155,2,4,7,4,0,,,0,0.0
2016,2,15,158,2,36,3,1,2,4803.0,30113.0,3000,5800.0
2016,2,15,158,1,14,3,3,0,,,0,0.0
2016,2,15,158,2,32,3,1,3,9700.0,55314.0,3000,4600.0
2016,2,15,158,1,30,3,1,3,5601.0,53313.0,-9,-9.0
2016,2,15,158,1,15,3,3,0,,,0,0.0
2016,2,15,158,2,9,1,4,0,,,0,0.0
2016,2,15,158,1,21,5,3,0,,,0,1900.0
2016,2,15,270,2,24,3,3,0,,,0,3500.0
2016,2,15,270,1,9,1,4,0,,,0,0.0
2016,2,15,270,1,7,1,4,0,,,0,0.0
2016,2,15,270,1,36,3,1,2,1009.0,80123.0,6000,6000.0
2016,2,15,270,2,34,1,3,0,,,0,1950.0
2016,2,15,270,1,7,1,4,0,,,0,0.0
2016,2,15,270,1,11,1,3,0,,,0,0.0
2016,2,15,270,2,15,3,3,0,,,0,0.0
2016,2,15,142,1,45,4,1,1,4803.0,5002.0,5000,5000.0
2016,2,15,88,2,64,6,3,0,,,0,8000.0
2016,2,15,88,1,65,6,3,0,,,0,7000.0
2016,2,15,88,1,48,2,1,2,4810.0,33114.0,8000,8000.0
2016,2,15,88,2,45,2,3,0,,,0,3300.0
2016,2,15,88,1,18,3,3,0,,,0,0.0
2016,2,15,88,1,17,3,3,0,,,0,0.0
2016,2,15,88,2,13,3,3,0,,,0,0.0
2016,2,15,88,2,10,1,3,0,,,0,0.0
2016,2,15,88,1,5,7,4,0,,,0,0.0
2016,2,15,192,2,65,2,1,3,8800.0,53313.0,8000,8000.0
2016,2,15,192,2,46,3,3,0,,,0,5900.0
2016,2,15,192,1,19,3,3,0,,,0,0.0
2016,2,15,192,1,8,1,4,0,,,0,0.0
2016,2,15,192,1,46,1,1,3,4803.0,30314.0,6000,6000.0
2016,2,15,192,2,45,6,1,3,8501.0,41312.0,7000,7000.0
2016,2,15,192,2,22,5,3,0,,,0,0.0
2016,2,15,192,2,22,5,3,0,,,0,0.0
2016,2,15,178,1,38,6,1,3,8501.0,41332.0,-9,-9.0
2016,2,15,178,2,32,6,1,3,3501.0,20331.0,-9,-9.0
2016,2,15,178,1,3,7,4,0,,,0,0.0
2016,2,15,178,2,73,6,3,0,,,0,12000.0
2016,2,15,166,2,24,6,1,2,7400.0,80113.0,0,0.0
2016,2,15,151,1,46,2,1,3,4806.0,30314.0,8000,8000.0
2016,2,15,151,2,39,2,1,2,4808.0,30113.0,2000,2000.0
2016,2,15,151,1,14,3,3,0,,,0,0.0
2016,2,15,151,1,66,1,3,0,,,0,6000.0
2016,2,15,151,2,49,1,3,0,,,0,3600.0
2016,2,15,151,2,29,4,1,3,9700.0,57314.0,3000,3800.0
2016,2,15,151,1,11,1,3,0,,,0,0.0
2016,2,15,151,1,35,6,1,3,8600.0,40312.0,10000,10000.0
2016,2,15,151,2,11,1,3,0,,,0,0.0
